factor,environment,factor_value_numeric,n_seeds,per_member_rows,unique_rows,p,nominal_n_over_p,unique_n_over_p,id_rmse,far_nll,far_auroc,far_spearman,gram_condition
bootstrap,Humanoid-v5,0.5,27,2048.0,1612.0,201.0,10.18905472636816,8.019900497512438,60.122035556369354,4.04462472597758,0.3369890579629629,0.7622946259895576,144737371.32953584
bootstrap,Humanoid-v5,0.99,27,4055.0,2574.0,201.0,20.174129353233834,12.805970149253731,60.120167626274956,4.071302493413289,0.3313136196296296,0.7638504561443321,144737371.32953584
bootstrap,HumanoidStandup-v5,0.0,27,4096.0,4096.0,201.0,20.37810945273632,20.37810945273632,40.823031178227176,8.378056755772343,0.7638070646296297,0.721050627542121,11424665.071606465
bootstrap,HumanoidStandup-v5,0.05,27,204.0,199.0,201.0,1.0149253731343284,0.9900497512437814,84.02932400173611,6.284792723479094,0.9770032396296296,0.965869369591712,11424665.071606465
bootstrap,HumanoidStandup-v5,0.075,27,307.0,296.0,201.0,1.5273631840796023,1.4726368159203977,51.07783367015697,5.573695094497116,0.9798041387037038,0.9476072463022169,11424665.071606465
bootstrap,HumanoidStandup-v5,0.1,27,409.0,389.0,201.0,2.0348258706467663,1.935323383084577,45.67391868873879,5.4832206125612615,0.9741391609259259,0.8875501315683739,11424665.071606465
bootstrap,HumanoidStandup-v5,0.15,27,614.0,570.0,201.0,3.0547263681592045,2.8358208955223883,42.148591430098925,5.609553072187635,0.9524278012962962,0.775578372203185,11424665.071606465
bootstrap,HumanoidStandup-v5,0.2,27,819.0,742.0,201.0,4.074626865671642,3.691542288557214,41.32409872832122,5.865887995119448,0.9276984707407407,0.7170697647327373,11424665.071606465
bootstrap,HumanoidStandup-v5,0.3,27,1228.0,1061.0,201.0,6.109452736318409,5.278606965174129,40.96146894384314,6.399761005684182,0.8897756142592592,0.6627226883861668,11424665.071606465
bootstrap,HumanoidStandup-v5,0.5,27,2048.0,1612.0,201.0,10.18905472636816,8.019900497512438,40.84693343551071,7.153102486221878,0.8416183475925926,0.6571878349909152,11424665.071606465
bootstrap,HumanoidStandup-v5,0.99,27,4055.0,2574.0,201.0,20.174129353233834,12.805970149253731,40.834366409866895,7.786064872035274,0.8012003298148149,0.6900201118959178,11424665.071606465
bootstrap,InvertedDoublePendulum-v5,0.0,26,4096.0,4096.0,201.0,20.37810945273632,20.37810945273632,0.03451709137656362,1.9529455258296087,0.9975020728846153,0.9787690459580557,1700376165.5140042
bootstrap,InvertedDoublePendulum-v5,0.05,26,204.0,199.0,201.0,1.0149253731343284,0.9900497512437811,0.04266555879551626,1.4183602333068848,0.9957522492307693,0.9338810579870972,1700376165.5140042
bootstrap,InvertedDoublePendulum-v5,0.075,26,307.0,296.0,201.0,1.527363184079602,1.472636815920398,0.09790216321842025,2.420791813960442,0.995250916923077,0.9780818110522015,1700376165.5140042
bootstrap,InvertedDoublePendulum-v5,0.1,26,409.0,389.0,201.0,2.0348258706467663,1.935323383084577,0.1102315935377891,2.471330083333529,0.9958591861538462,0.9748043951264787,1700376165.5140042
bootstrap,InvertedDoublePendulum-v5,0.15,26,614.0,570.0,201.0,3.054726368159204,2.8358208955223883,0.1168210675510076,2.786947319140801,0.9963123126923078,0.9808147638022418,1700376165.5140042
bootstrap,InvertedDoublePendulum-v5,0.2,26,819.0,742.0,201.0,4.074626865671642,3.691542288557214,0.10667617619037625,2.835205458677732,0.9963547990384616,0.9764711460155209,1700376165.5140042
bootstrap,InvertedDoublePendulum-v5,0.3,26,1228.0,1061.0,201.0,6.109452736318408,5.278606965174129,0.09227351221041034,2.74319419494042,0.9967409,0.9787544034830471,1700376165.5140042
bootstrap,InvertedDoublePendulum-v5,0.5,26,2048.0,1612.0,201.0,10.18905472636816,8.019900497512438,0.0675991156783241,2.5723467423365665,0.9969987111538461,0.9818789110369017,1700376165.5140042
bootstrap,InvertedDoublePendulum-v5,0.99,26,4055.0,2574.0,201.0,20.17412935323383,12.805970149253731,0.04913792046360093,2.3110531797775855,0.9973652973076923,0.9832518402248951,1700376165.5140042
bootstrap,InvertedPendulum-v5,0.0,26,4096.0,4096.0,201.0,20.37810945273632,20.37810945273632,0.015362160226616673,1.4957383991434023,0.8635715363461538,0.52609321436092,245531057.3734124
bootstrap,InvertedPendulum-v5,0.05,26,204.0,199.0,201.0,1.0149253731343284,0.9900497512437811,0.015547427169692015,-0.7121493957506922,0.9186127555769231,0.72573337910235,245531057.3734124
bootstrap,InvertedPendulum-v5,0.075,26,307.0,296.0,201.0,1.527363184079602,1.472636815920398,0.0154430427624342,-0.47690508228081924,0.9052370559615385,0.6828526780759364,245531057.3734124
bootstrap,InvertedPendulum-v5,0.1,26,409.0,389.0,201.0,2.0348258706467663,1.935323383084577,0.01543700175646401,-0.3902268667633717,0.9009613078846154,0.6704698307043319,245531057.3734124
bootstrap,InvertedPendulum-v5,0.15,26,614.0,570.0,201.0,3.054726368159204,2.8358208955223883,0.015388964747007029,-0.04576582031754347,0.8914278773076922,0.630631469818426,245531057.3734124
bootstrap,InvertedPendulum-v5,0.2,26,819.0,742.0,201.0,4.074626865671642,3.691542288557214,0.015372775441322147,0.2141710508328218,0.8869151213461539,0.6147244882324399,245531057.3734124
bootstrap,InvertedPendulum-v5,0.3,26,1228.0,1061.0,201.0,6.109452736318408,5.278606965174129,0.015373143206278821,0.4330881440725464,0.8819193075,0.5973692146773553,245531057.3734124
bootstrap,InvertedPendulum-v5,0.5,26,2048.0,1612.0,201.0,10.18905472636816,8.019900497512438,0.015368675401147697,0.7829718392055768,0.8762424861538461,0.5764961425958636,245531057.3734124
bootstrap,InvertedPendulum-v5,0.99,26,4055.0,2574.0,201.0,20.17412935323383,12.805970149253731,0.015364117347277086,1.0279418126984428,0.8706356894230769,0.5536102658567911,245531057.3734124
bootstrap,Pusher-v5,0.0,26,4096.0,4096.0,201.0,20.37810945273632,20.37810945273632,0.054071263911632333,1.184429136606363,0.9996495107692307,0.7619054528451581,571104402.4232681
bootstrap,Pusher-v5,0.05,26,204.0,199.0,201.0,1.0149253731343284,0.9900497512437811,0.05852494775675805,1.0181151238771586,0.9999998926923077,0.9148684923387843,571104402.4232681
bootstrap,Pusher-v5,0.075,26,307.0,296.0,201.0,1.527363184079602,1.472636815920398,0.055445666353289846,0.7965758534578177,0.9999994761538461,0.8851996219149166,571104402.4232681
bootstrap,Pusher-v5,0.1,26,409.0,389.0,201.0,2.0348258706467663,1.935323383084577,0.054730357888799396,0.7112529140252334,0.9999968969230769,0.8618079807495025,571104402.4232681
bootstrap,Pusher-v5,0.15,26,614.0,570.0,201.0,3.054726368159204,2.8358208955223883,0.054347429424524266,0.7078931767206925,0.9999844884615385,0.8279840311042894,571104402.4232681
bootstrap,Pusher-v5,0.2,26,819.0,742.0,201.0,4.074626865671642,3.691542288557214,0.05424091893319897,0.7404758013211764,0.9999662207692308,0.8148378705660045,571104402.4232681
bootstrap,Pusher-v5,0.3,26,1228.0,1061.0,201.0,6.109452736318408,5.278606965174129,0.05417001820527585,0.8087680775385636,0.9999294061538462,0.7936598994140351,571104402.4232681
bootstrap,Pusher-v5,0.5,26,2048.0,1612.0,201.0,10.18905472636816,8.019900497512438,0.0541186599204173,0.9091586883251483,0.9998594492307693,0.7769912620330761,571104402.4232681
bootstrap,Pusher-v5,0.99,26,4055.0,2574.0,201.0,20.17412935323383,12.805970149253731,0.05409360189850509,0.9772659563101255,0.9997879538461538,0.7595695266070049,571104402.4232681
bootstrap,Reacher-v5,0.0,26,4096.0,4096.0,201.0,20.37810945273632,20.37810945273632,0.08480571840818106,1.256798083965595,0.9885757603846154,0.8809500675113789,449478.39169428876
bootstrap,Reacher-v5,0.05,26,204.0,199.0,201.0,1.0149253731343284,0.9900497512437811,0.08917244294515017,0.09348944975779604,0.9932317342307692,0.8758561766018444,449478.39169428876
bootstrap,Reacher-v5,0.075,26,307.0,296.0,201.0,1.527363184079602,1.472636815920398,0.08595510113697781,0.023992859865896967,0.9901651696153846,0.8906060652293051,449478.39169428876
bootstrap,Reacher-v5,0.1,26,409.0,389.0,201.0,2.0348258706467663,1.935323383084577,0.08562105980056978,0.15744061409853968,0.9894340513461538,0.8878469471602493,449478.39169428876
bootstrap,Reacher-v5,0.15,26,614.0,570.0,201.0,3.054726368159204,2.8358208955223883,0.08526367235642208,0.3872468133385365,0.9892090421153846,0.886388829202012,449478.39169428876
bootstrap,Reacher-v5,0.2,26,819.0,742.0,201.0,4.074626865671642,3.691542288557214,0.08510029487884957,0.5309077581534019,0.9892365811538462,0.8819716678989123,449478.39169428876
bootstrap,Reacher-v5,0.3,26,1228.0,1061.0,201.0,6.109452736318408,5.278606965174129,0.08493487794811906,0.7221767822137246,0.9891201550000001,0.8846873779812658,449478.39169428876
bootstrap,Reacher-v5,0.5,26,2048.0,1612.0,201.0,10.18905472636816,8.019900497512438,0.08487399982718317,0.9128096378766574,0.9889817305769231,0.8831536911326391,449478.39169428876
bootstrap,Reacher-v5,0.99,26,4055.0,2574.0,201.0,20.17412935323383,12.805970149253731,0.08482948146187339,1.0547710955142975,0.9888293261538461,0.8818168512918638,449478.39169428876
bootstrap,Swimmer-v5,0.0,27,4096.0,4096.0,201.0,20.37810945273632,20.37810945273632,0.029883428580231096,0.9868052336904738,0.9997288492592593,0.6155175950228126,9791347.245457394
bootstrap,Swimmer-v5,0.05,27,204.0,199.0,201.0,1.0149253731343284,0.9900497512437814,0.06351186983563278,1.450780612451059,0.995208498888889,0.7310512229953162,9791347.245457394
bootstrap,Swimmer-v5,0.075,27,307.0,296.0,201.0,1.5273631840796023,1.4726368159203977,0.03198625347404565,0.6808979268427249,0.9989664911111111,0.6539538245464805,9791347.245457394
bootstrap,Swimmer-v5,0.1,27,409.0,389.0,201.0,2.0348258706467663,1.935323383084577,0.03080891783314717,0.6313997838232253,0.9994209074074073,0.6682831840417811,9791347.245457394
bootstrap,Swimmer-v5,0.15,27,614.0,570.0,201.0,3.0547263681592045,2.8358208955223883,0.030342063211180496,0.7000355135511469,0.9994729718518519,0.6521036091473595,9791347.245457394
bootstrap,Swimmer-v5,0.2,27,819.0,742.0,201.0,4.074626865671642,3.691542288557214,0.030208743556782002,0.7471300209010089,0.9995240392592593,0.6501509358666311,9791347.245457394
bootstrap,Swimmer-v5,0.3,27,1228.0,1061.0,201.0,6.109452736318409,5.278606965174129,0.030056050599173226,0.8121352151588157,0.9995882681481482,0.631674277835336,9791347.245457394
bootstrap,Swimmer-v5,0.5,27,2048.0,1612.0,201.0,10.18905472636816,8.019900497512438,0.02995312855475475,0.8453468680381775,0.9996809992592594,0.6330685255747783,9791347.245457394
bootstrap,Swimmer-v5,0.99,27,4055.0,2574.0,201.0,20.174129353233834,12.805970149253731,0.029898942551679027,0.8846270905600654,0.9997068751851853,0.6178275528502213,9791347.245457394
bootstrap,Walker2d-v5,0.0,27,4096.0,4096.0,201.0,20.37810945273632,20.37810945273632,0.6111033073178044,3.0078528192308216,0.9975347425925926,0.36127437123963385,868165.7487884761
bootstrap,Walker2d-v5,0.05,27,204.0,199.0,201.0,1.0149253731343284,0.9900497512437814,0.6739483674367269,1.759052316347758,0.9930700001851852,0.408475580897616,868165.7487884761
bootstrap,Walker2d-v5,0.075,27,307.0,296.0,201.0,1.5273631840796023,1.4726368159203977,0.6384089920255873,1.7004799533773352,0.9956939377777778,0.35274523234270716,868165.7487884761
bootstrap,Walker2d-v5,0.1,27,409.0,389.0,201.0,2.0348258706467663,1.935323383084577,0.6271596573017262,1.796377702995583,0.99650147,0.3427604976999099,868165.7487884761
bootstrap,Walker2d-v5,0.15,27,614.0,570.0,201.0,3.0547263681592045,2.8358208955223883,0.6193914303073177,2.000887884034051,0.9972366359259259,0.3488788774321019,868165.7487884761
bootstrap,Walker2d-v5,0.2,27,819.0,742.0,201.0,4.074626865671642,3.691542288557214,0.6164268012400027,2.1793621204517506,0.9976214968518519,0.354292619475707,868165.7487884761
bootstrap,Walker2d-v5,0.3,27,1228.0,1061.0,201.0,6.109452736318409,5.278606965174129,0.6138927053522181,2.390735723354198,0.9977864733333334,0.3533004039871244,868165.7487884761
bootstrap,Walker2d-v5,0.5,27,2048.0,1612.0,201.0,10.18905472636816,8.019900497512438,0.6123680472373962,2.612991558180915,0.9978566611111112,0.3577962395070091,868165.7487884761
bootstrap,Walker2d-v5,0.99,27,4055.0,2574.0,201.0,20.174129353233834,12.805970149253731,0.6115484149367721,2.7719054222106934,0.9979024744444445,0.36054122372668335,868165.7487884761
