factor,environment,metric,anchor_value,factor_value,n_paired_seeds,mean_diff,ci95_lo,ci95_hi,materially_worse
ridge,HalfCheetah-v5,far_auroc,0.0001,0.003,27,0.00040728203703704685,-0.0005620715723502442,0.0013766356464243379,False
ridge,HalfCheetah-v5,far_auroc,0.0001,0.01,27,0.00015194296296298462,-0.0010093537950354129,0.0013132397209613823,False
ridge,HalfCheetah-v5,far_auroc,0.0001,0.1,27,-0.0006206651851851755,-0.0018949790411610158,0.0006536486707906646,False
ridge,HalfCheetah-v5,far_auroc,0.0001,1.0,27,-0.002189389444444447,-0.0035060913073834783,-0.0008726875815054152,False
ridge,HalfCheetah-v5,far_spearman,0.0001,0.0,27,-0.14257713990346377,-0.17793013350054543,-0.10722414630638209,True
ridge,HalfCheetah-v5,far_spearman,0.0001,1e-05,27,0.11826013841079709,0.09148248207915231,0.14503779474244188,False
ridge,HalfCheetah-v5,far_spearman,0.0001,0.0003,27,-0.05884303158674797,-0.07378183812551962,-0.04390422504797631,True
ridge,HalfCheetah-v5,far_spearman,0.0001,0.001,27,-0.10297612172188353,-0.12852551290840786,-0.07742673053535921,True
ridge,HalfCheetah-v5,far_spearman,0.0001,0.003,27,-0.1269254832099477,-0.15736696838302527,-0.09648399803687013,True
ridge,HalfCheetah-v5,far_spearman,0.0001,0.01,27,-0.14395648800940397,-0.17724844003412538,-0.11066453598468255,True
ridge,HalfCheetah-v5,far_spearman,0.0001,0.1,27,-0.16003448241822382,-0.19514749361187173,-0.1249214712245759,True
ridge,HalfCheetah-v5,far_spearman,0.0001,1.0,27,-0.1643512685792205,-0.19974885920068364,-0.12895367795775736,True
ridge,Hopper-v5,id_rmse,0.0001,0.0,27,-0.000156663082264095,-0.0002967353318020151,-1.6590832726174937e-05,False
ridge,Hopper-v5,id_rmse,0.0001,1e-05,27,0.0005798499893259109,0.00013732647561442063,0.0010223735030374013,False
ridge,Hopper-v5,id_rmse,0.0001,0.0003,27,-0.00011684552386955801,-0.00019471526607515804,-3.8975781663958006e-05,False
ridge,Hopper-v5,id_rmse,0.0001,0.001,27,-0.000170287158754143,-0.0002864666195556621,-5.4107697952623894e-05,False
ridge,Hopper-v5,id_rmse,0.0001,0.003,27,-0.00017402679831893665,-0.0003083051232749052,-3.974847336296811e-05,False
ridge,Hopper-v5,id_rmse,0.0001,0.01,27,-0.0001401332793412529,-0.00028774691980950305,7.480361126997287e-06,False
ridge,Hopper-v5,id_rmse,0.0001,0.1,27,9.717930246281376e-05,-8.356396174329519e-05,0.0002779225666689227,False
ridge,Hopper-v5,id_rmse,0.0001,1.0,27,0.0013775505401470002,0.0010914708474948447,0.0016636302327991557,False
ridge,Hopper-v5,far_nll,0.0001,0.0,27,-0.04723756981116754,-0.08056849786794607,-0.013906641754389014,False
ridge,Hopper-v5,far_nll,0.0001,1e-05,27,0.0824308627181583,0.04968791613815918,0.11517380929815743,False
ridge,Hopper-v5,far_nll,0.0001,0.0003,27,-0.03110639088683659,-0.044425024193142856,-0.017787757580530326,False
ridge,Hopper-v5,far_nll,0.0001,0.001,27,-0.050363243178085056,-0.0772172305678285,-0.0235092557883416,False
ridge,Hopper-v5,far_nll,0.0001,0.003,27,-0.05222440538582979,-0.08629146279936453,-0.018157347972295054,False
ridge,Hopper-v5,far_nll,0.0001,0.01,27,-0.042705578660523456,-0.08046364099721837,-0.004947516323828553,False
ridge,Hopper-v5,far_nll,0.0001,0.1,27,-0.009066532883379204,-0.0508861442959903,0.03275307852923189,False
ridge,Hopper-v5,far_nll,0.0001,1.0,27,0.022690090592260705,-0.021191584308022083,0.0665717654925435,False
ridge,Hopper-v5,far_auroc,0.0001,0.0,27,-0.005628911296296296,-0.007198202600937396,-0.004059619991655196,False
ridge,Hopper-v5,far_auroc,0.0001,1e-05,27,0.001292434259259265,0.0004873162431186574,0.0020975522753998725,False
ridge,Hopper-v5,far_auroc,0.0001,0.0003,27,-0.0014661568518518446,-0.002242613093817952,-0.000689700609885737,False
ridge,Hopper-v5,far_auroc,0.0001,0.001,27,-0.0036210811111111177,-0.004947828259591215,-0.00229433396263102,False
ridge,Hopper-v5,far_auroc,0.0001,0.003,27,-0.005928338518518533,-0.0075126240639635045,-0.004344052973073561,False
ridge,Hopper-v5,far_auroc,0.0001,0.01,27,-0.008674706296296285,-0.010494986168162957,-0.006854426424429614,False
ridge,Hopper-v5,far_auroc,0.0001,0.1,27,-0.015937286481481475,-0.018322756218467066,-0.013551816744495881,False
ridge,Hopper-v5,far_auroc,0.0001,1.0,27,-0.026693112777777774,-0.02973536397914731,-0.02365086157640824,True
ridge,Hopper-v5,far_spearman,0.0001,0.0,27,-0.006856343933981118,-0.03518887890667158,0.021476191038709343,False
ridge,Hopper-v5,far_spearman,0.0001,1e-05,27,0.007682229270360123,-0.008105081222271507,0.02346953976299175,False
ridge,Hopper-v5,far_spearman,0.0001,0.0003,27,-0.00010223252943090493,-0.008700552844149919,0.00849608778528811,False
ridge,Hopper-v5,far_spearman,0.0001,0.001,27,0.0005317379013316053,-0.015909679777116322,0.01697315557977953,False
ridge,Hopper-v5,far_spearman,0.0001,0.003,27,0.002099812902114703,-0.02133972364560449,0.025539349449833895,False
ridge,Hopper-v5,far_spearman,0.0001,0.01,27,0.00013471554294723168,-0.026844159066672205,0.02711359015256667,False
ridge,Hopper-v5,far_spearman,0.0001,0.1,27,-0.0030035327235006567,-0.03109425255560745,0.025087187108606135,False
ridge,Hopper-v5,far_spearman,0.0001,1.0,27,0.0009017737365006246,-0.028418704401690347,0.0302222518746916,False
ridge,Humanoid-v5,id_rmse,0.01,0.0,27,0.002612219916449653,0.000769867187654716,0.00445457264524459,False
ridge,Humanoid-v5,id_rmse,0.01,1e-05,27,546.3587164702238,-579.0809917715945,1671.798424712042,True
ridge,Humanoid-v5,id_rmse,0.01,0.0001,27,1.068593484384043,-1.1275128746173708,3.264699843385457,False
ridge,Humanoid-v5,id_rmse,0.01,0.0003,27,3.6232838100857196,-3.8370374728663426,11.083605093037782,True
ridge,Humanoid-v5,id_rmse,0.01,0.001,27,0.01739756266275989,-0.016737107487086466,0.05153223281260624,False
ridge,Humanoid-v5,id_rmse,0.01,0.003,27,0.0019019797996238427,-0.0013558427979948103,0.005159802397242496,False
ridge,Humanoid-v5,id_rmse,0.01,0.1,27,-0.00039008811668113423,-0.0012296442399731995,0.000449468006610931,False
ridge,Humanoid-v5,id_rmse,0.01,1.0,27,-2.825701672977461e-07,-0.0011303918008826236,0.001129826660548028,False
ridge,Humanoid-v5,far_nll,0.01,0.0,27,0.03755389319525818,0.028359645917914414,0.04674814047260195,False
ridge,Humanoid-v5,far_nll,0.01,1e-05,27,0.03869981235928004,0.003494229115141606,0.07390539560341848,False
ridge,Humanoid-v5,far_nll,0.01,0.0001,27,0.010920860149242177,-0.006271802232726923,0.028113522531211278,False
ridge,Humanoid-v5,far_nll,0.01,0.0003,27,0.004561371273464544,-0.007239029400271973,0.01636177194720106,False
ridge,Humanoid-v5,far_nll,0.01,0.001,27,-0.0005787743462456761,-0.006134999633159886,0.004977450940668534,False
ridge,Humanoid-v5,far_nll,0.01,0.003,27,-0.0017386719032570826,-0.004205108478267999,0.0007277646717538332,False
ridge,Humanoid-v5,far_nll,0.01,0.1,27,0.009054342905680305,0.005347263400103981,0.01276142241125663,False
ridge,Humanoid-v5,far_nll,0.01,1.0,27,0.02199586232503252,0.015114603387968547,0.028877121262096492,False
ridge,Humanoid-v5,far_auroc,0.01,0.0,27,-0.024172612592592586,-0.026967913212867393,-0.021377311972317778,True
ridge,Humanoid-v5,far_auroc,0.01,1e-05,27,0.038582694999999986,0.023234040785061052,0.05393134921493892,False
ridge,Humanoid-v5,far_auroc,0.01,0.0001,27,0.02347329925925926,0.014847668871516081,0.032098929647002436,False
ridge,Humanoid-v5,far_auroc,0.01,0.0003,27,0.01847320537037037,0.011670151556576504,0.025276259184164235,False
ridge,Humanoid-v5,far_auroc,0.01,0.001,27,0.012682974814814807,0.008163910050718329,0.017202039578911286,False
ridge,Humanoid-v5,far_auroc,0.01,0.003,27,0.006037172407407404,0.004331211186761788,0.00774313362805302,False
ridge,Humanoid-v5,far_auroc,0.01,0.1,27,-0.008334712962962957,-0.010317386002267621,-0.0063520399236582925,False
ridge,Humanoid-v5,far_auroc,0.01,1.0,27,-0.013620338518518502,-0.015929034104637033,-0.01131164293239997,False
ridge,Humanoid-v5,far_spearman,0.01,0.0,27,0.013976709607759487,0.0038676902442036,0.024085728971315376,False
ridge,Humanoid-v5,far_spearman,0.01,1e-05,27,-0.06123543327006384,-0.08833932732741363,-0.03413153921271404,True
ridge,Humanoid-v5,far_spearman,0.01,0.0001,27,-0.04158925409398278,-0.056658066743057775,-0.026520441444907786,True
ridge,Humanoid-v5,far_spearman,0.01,0.0003,27,-0.03516583244962367,-0.05040370678286212,-0.019927958116385223,True
ridge,Humanoid-v5,far_spearman,0.01,0.001,27,-0.025687154720137054,-0.03907496984902799,-0.012299339591246121,True
ridge,Humanoid-v5,far_spearman,0.01,0.003,27,-0.01087083158165932,-0.015133799745347225,-0.0066078634179714164,False
ridge,Humanoid-v5,far_spearman,0.01,0.1,27,0.012183555968133331,0.00304557930680102,0.021321532629465643,False
ridge,Humanoid-v5,far_spearman,0.01,1.0,27,0.014218533441502932,0.0041286940072612355,0.024308372875744628,False
ridge,HumanoidStandup-v5,id_rmse,0.01,0.0,27,-0.24803917496292666,-0.39290856784716177,-0.10316978207869151,False
ridge,HumanoidStandup-v5,id_rmse,0.01,1e-05,27,544.3368772577356,-7.3798725194822055,1096.0536270349535,True
ridge,HumanoidStandup-v5,id_rmse,0.01,0.0001,27,41.54260508219401,4.970246754752807,78.11496340963521,True
ridge,HumanoidStandup-v5,id_rmse,0.01,0.0003,27,10.666605278297707,-0.2882897929216437,21.621500349517056,True
ridge,HumanoidStandup-v5,id_rmse,0.01,0.001,27,1.6269093972665298,-0.052710574636123164,3.3065293691691826,False
ridge,HumanoidStandup-v5,id_rmse,0.01,0.003,27,0.4318600407353164,-0.04977361716152151,0.9134936986321543,False
ridge,HumanoidStandup-v5,id_rmse,0.01,0.1,27,-0.20620854695638022,-0.32679792924976697,-0.08561916466299346,False
ridge,HumanoidStandup-v5,id_rmse,0.01,1.0,27,-0.3281928168402776,-0.4931005633902745,-0.1632850702902807,False
ridge,HumanoidStandup-v5,far_nll,0.01,0.0,27,0.7324943012661405,0.5670338631357169,0.897954739396564,True
ridge,HumanoidStandup-v5,far_nll,0.01,1e-05,27,1.532231295550311,0.7590608854794417,2.3054017056211804,True
ridge,HumanoidStandup-v5,far_nll,0.01,0.0001,27,0.6702397840994375,0.18029839038457912,1.1601811778142959,True
ridge,HumanoidStandup-v5,far_nll,0.01,0.0003,27,0.22053921664202653,-0.12432843821851214,0.5654068715025652,True
ridge,HumanoidStandup-v5,far_nll,0.01,0.001,27,-0.030945671929253474,-0.227324920937152,0.1654335770786451,False
ridge,HumanoidStandup-v5,far_nll,0.01,0.003,27,-0.0869276082074201,-0.18035769712815908,0.006502480713318867,False
ridge,HumanoidStandup-v5,far_nll,0.01,0.1,27,0.47060516145494247,0.32664255348621885,0.6145677694236661,True
ridge,HumanoidStandup-v5,far_nll,0.01,1.0,27,1.2286390905027036,0.9170154096952108,1.5402627713101964,True
ridge,HumanoidStandup-v5,far_auroc,0.01,0.0,27,-0.061084131481481486,-0.07650174503491133,-0.045666517928051646,True
ridge,HumanoidStandup-v5,far_auroc,0.01,1e-05,27,0.04591736037037037,0.0326757473819012,0.05915897335883954,False
ridge,HumanoidStandup-v5,far_auroc,0.01,0.0001,27,0.039840303888888894,0.02765509712896126,0.052025510648816525,False
ridge,HumanoidStandup-v5,far_auroc,0.01,0.0003,27,0.0346889701851852,0.02408279839794923,0.04529514197242117,False
ridge,HumanoidStandup-v5,far_auroc,0.01,0.001,27,0.025986186666666664,0.0185363655112676,0.033436007822065725,False
ridge,HumanoidStandup-v5,far_auroc,0.01,0.003,27,0.015174769444444448,0.011049068706164497,0.019300470182724398,False
ridge,HumanoidStandup-v5,far_auroc,0.01,0.1,27,-0.03931727944444446,-0.04796283296879448,-0.030671725920094435,True
ridge,HumanoidStandup-v5,far_auroc,0.01,1.0,27,-0.09030466055555555,-0.10789752802599621,-0.0727117930851149,True
ridge,HumanoidStandup-v5,far_spearman,0.01,0.0,27,0.05076076600889654,0.022054411204723512,0.07946712081306957,False
ridge,HumanoidStandup-v5,far_spearman,0.01,1e-05,27,0.18711880587050936,0.1483890522127787,0.22584855952824,False
ridge,HumanoidStandup-v5,far_spearman,0.01,0.0001,27,0.1188864040819115,0.07008922472914614,0.16768358343467687,False
ridge,HumanoidStandup-v5,far_spearman,0.01,0.0003,27,0.06695209203523411,0.029634890725336885,0.10426929334513134,False
ridge,HumanoidStandup-v5,far_spearman,0.01,0.001,27,0.014760946776290747,-0.011240439997014396,0.040762333549595894,False
ridge,HumanoidStandup-v5,far_spearman,0.01,0.003,27,-0.0016590186348779791,-0.015952994923170098,0.012634957653414141,False
ridge,HumanoidStandup-v5,far_spearman,0.01,0.1,27,0.031879963186981525,0.00809764344679463,0.05566228292716842,False
ridge,HumanoidStandup-v5,far_spearman,0.01,1.0,27,0.06189572562292606,0.031446328915736996,0.09234512233011512,False
ridge,InvertedDoublePendulum-v5,id_rmse,0.0001,0.0,26,-0.00018571381672071217,-0.011621244472091133,0.011249816838649708,False
ridge,InvertedDoublePendulum-v5,id_rmse,0.0001,1e-05,26,0.7242901435551735,0.5044183992209411,0.9441618878894059,True
ridge,InvertedDoublePendulum-v5,id_rmse,0.0001,0.0003,26,-0.015814056548361592,-0.025764474268781198,-0.005863638827941987,False
ridge,InvertedDoublePendulum-v5,id_rmse,0.0001,0.001,26,-0.016233144614558947,-0.026201930634447333,-0.0062643585946705604,False
ridge,InvertedDoublePendulum-v5,id_rmse,0.0001,0.003,26,-0.01646381025560773,-0.026438123728442238,-0.006489496782773217,False
ridge,InvertedDoublePendulum-v5,id_rmse,0.0001,0.01,26,-0.016558455195851054,-0.026533775396019515,-0.006583134995682593,False
ridge,InvertedDoublePendulum-v5,id_rmse,0.0001,0.1,26,-0.01621598592744424,-0.02619594591255616,-0.0062360259423323225,False
ridge,InvertedDoublePendulum-v5,id_rmse,0.0001,1.0,26,-0.014550846464072283,-0.024565796112293918,-0.004535896815850647,False
ridge,InvertedDoublePendulum-v5,far_nll,0.0001,0.0,26,-0.11276616729222805,-0.39023496443028993,0.16470262984583384,False
ridge,InvertedDoublePendulum-v5,far_nll,0.0001,1e-05,26,2.8359500536551843,2.5113125162450287,3.16058759106534,True
ridge,InvertedDoublePendulum-v5,far_nll,0.0001,0.0003,26,0.23193796781393197,-0.006029745412311355,0.46990568104017527,True
ridge,InvertedDoublePendulum-v5,far_nll,0.0001,0.001,26,0.4616293265269353,0.21097680357907656,0.712281849474794,True
ridge,InvertedDoublePendulum-v5,far_nll,0.0001,0.003,26,0.5687287403987005,0.3092538662816178,0.8282036145157832,True
ridge,InvertedDoublePendulum-v5,far_nll,0.0001,0.01,26,0.6239648919839126,0.3588587235209346,0.8890710604468905,True
ridge,InvertedDoublePendulum-v5,far_nll,0.0001,0.1,26,0.6149964195031387,0.35140948442940967,0.8785833545768676,True
ridge,InvertedDoublePendulum-v5,far_nll,0.0001,1.0,26,0.5223157130754911,0.2539767545783704,0.7906546715726117,True
ridge,InvertedDoublePendulum-v5,far_auroc,0.0001,0.0,26,0.001388883076923078,0.001021860933320313,0.001755905220525843,False
ridge,InvertedDoublePendulum-v5,far_auroc,0.0001,1e-05,26,-0.0011806930769230723,-0.0019866681198853113,-0.0003747180339608331,False
ridge,InvertedDoublePendulum-v5,far_auroc,0.0001,0.0003,26,0.0011111719230769358,0.0007004222224980703,0.0015219216236558013,False
ridge,InvertedDoublePendulum-v5,far_auroc,0.0001,0.001,26,0.0010380584615384525,0.0005616352689573058,0.0015144816541195994,False
ridge,InvertedDoublePendulum-v5,far_auroc,0.0001,0.003,26,0.0009616115384615436,0.0004458198917591434,0.0014774031851639438,False
ridge,InvertedDoublePendulum-v5,far_auroc,0.0001,0.01,26,0.0008911159615384493,0.00034375851340695594,0.0014384734096699425,False
ridge,InvertedDoublePendulum-v5,far_auroc,0.0001,0.1,26,0.00089230730769231,0.00033870862952330974,0.00144590598586131,False
ridge,InvertedDoublePendulum-v5,far_auroc,0.0001,1.0,26,0.00098032576923076,0.0005057958770700413,0.0014548556613914786,False
ridge,InvertedDoublePendulum-v5,far_spearman,0.0001,0.0,26,0.018240336335119567,-0.008820076362643283,0.04530074903288242,False
ridge,InvertedDoublePendulum-v5,far_spearman,0.0001,1e-05,26,0.03995764907483065,0.011237021640954376,0.06867827650870693,False
ridge,InvertedDoublePendulum-v5,far_spearman,0.0001,0.0003,26,-0.023701142422714372,-0.04865009471658338,0.0012478098711546405,True
ridge,InvertedDoublePendulum-v5,far_spearman,0.0001,0.001,26,-0.021274911087103648,-0.04739283617635859,0.004843014002151293,True
ridge,InvertedDoublePendulum-v5,far_spearman,0.0001,0.003,26,-0.01779895648361137,-0.04503405412714159,0.009436141159918848,False
ridge,InvertedDoublePendulum-v5,far_spearman,0.0001,0.01,26,-0.014613820142565553,-0.04260995722431649,0.013382316939185387,False
ridge,InvertedDoublePendulum-v5,far_spearman,0.0001,0.1,26,-0.011669849465228196,-0.04061230213833879,0.0172726032078824,False
ridge,InvertedDoublePendulum-v5,far_spearman,0.0001,1.0,26,-0.01161249060087117,-0.04119851269143236,0.01797353148969002,False
ridge,InvertedPendulum-v5,id_rmse,0.0001,0.0,26,0.0011030950296956614,0.0006300277669361773,0.0015761622924551455,True
ridge,InvertedPendulum-v5,id_rmse,0.0001,1e-05,26,0.11866228293197659,0.091323905022501,0.14600066084145216,True
ridge,InvertedPendulum-v5,id_rmse,0.0001,0.0003,26,-8.835469802413464e-05,-0.00017410616659870276,-2.603229449566513e-06,False
ridge,InvertedPendulum-v5,id_rmse,0.0001,0.001,26,-0.00011584651656449631,-0.00020852021086653912,-2.3172822262453507e-05,False
ridge,InvertedPendulum-v5,id_rmse,0.0001,0.003,26,-0.00012228614650667296,-0.0002248202930837511,-1.975199992959482e-05,False
ridge,InvertedPendulum-v5,id_rmse,0.0001,0.01,26,-9.876935599515759e-05,-0.00021443211704658209,1.689340505626689e-05,False
ridge,InvertedPendulum-v5,id_rmse,0.0001,0.1,26,0.00011084943365018441,-6.5037946269214e-05,0.0002867368135695828,False
ridge,InvertedPendulum-v5,id_rmse,0.0001,1.0,26,0.0006787628472711,0.00031161654578532613,0.0010459091487568738,False
ridge,InvertedPendulum-v5,far_nll,0.0001,0.0,26,-0.16150570911570236,-0.344506686740951,0.02149526850954625,False
ridge,InvertedPendulum-v5,far_nll,0.0001,1e-05,26,1.719236277975142,1.4822073040905666,1.9562652518597174,True
ridge,InvertedPendulum-v5,far_nll,0.0001,0.0003,26,0.3119728247849987,0.10137857672017417,0.5225670728498233,True
ridge,InvertedPendulum-v5,far_nll,0.0001,0.001,26,0.5609980178996921,0.29786401504783394,0.8241320207515501,True
ridge,InvertedPendulum-v5,far_nll,0.0001,0.003,26,0.7294787773862481,0.44505040407552215,1.0139071506969741,True
ridge,InvertedPendulum-v5,far_nll,0.0001,0.01,26,0.8032411972347361,0.5280765151786277,1.0784058792908444,True
ridge,InvertedPendulum-v5,far_nll,0.0001,0.1,26,0.6134531957168992,0.4079867769407532,0.8189196144930451,True
ridge,InvertedPendulum-v5,far_nll,0.0001,1.0,26,0.1955287056043744,0.0633591817221521,0.3276982294865967,True
ridge,InvertedPendulum-v5,far_auroc,0.0001,0.0,26,0.021207915769230798,-0.005386901466191418,0.047802733004653014,False
ridge,InvertedPendulum-v5,far_auroc,0.0001,1e-05,26,-0.049774045576923026,-0.09419796434234554,-0.005350126811500509,True
ridge,InvertedPendulum-v5,far_auroc,0.0001,0.0003,26,-0.016316873846153823,-0.034831216035154905,0.002197468342847255,False
ridge,InvertedPendulum-v5,far_auroc,0.0001,0.001,26,-0.024729856346153822,-0.04693938805930899,-0.002520324632998658,True
ridge,InvertedPendulum-v5,far_auroc,0.0001,0.003,26,-0.03015093192307691,-0.054909707652644676,-0.005392156193509138,True
ridge,InvertedPendulum-v5,far_auroc,0.0001,0.01,26,-0.032720937115384555,-0.05883364782295416,-0.00660822640781495,True
ridge,InvertedPendulum-v5,far_auroc,0.0001,0.1,26,-0.027498839230769186,-0.05147382075402039,-0.00352385770751798,True
ridge,InvertedPendulum-v5,far_auroc,0.0001,1.0,26,-0.01286516711538459,-0.029860120430171756,0.004129786199402576,False
ridge,InvertedPendulum-v5,far_spearman,0.0001,0.0,26,0.10676949145533826,0.046975874465827794,0.16656310844484873,False
ridge,InvertedPendulum-v5,far_spearman,0.0001,1e-05,26,0.24096053705663562,0.16167130835273158,0.32024976576053965,False
ridge,InvertedPendulum-v5,far_spearman,0.0001,0.0003,26,-0.04925267113736936,-0.0918658827875724,-0.006639459487166315,True
ridge,InvertedPendulum-v5,far_spearman,0.0001,0.001,26,-0.08194708357187191,-0.13657877190682696,-0.02731539523691686,True
ridge,InvertedPendulum-v5,far_spearman,0.0001,0.003,26,-0.10489090046202322,-0.16764611815035896,-0.0421356827736875,True
ridge,InvertedPendulum-v5,far_spearman,0.0001,0.01,26,-0.11724493885989544,-0.18466192228406775,-0.049827955435723145,True
ridge,InvertedPendulum-v5,far_spearman,0.0001,0.1,26,-0.098952501340446,-0.16357735931853326,-0.034327643362358745,True
ridge,InvertedPendulum-v5,far_spearman,0.0001,1.0,26,-0.03494466279364853,-0.08130613300963427,0.011416807422337215,True
ridge,Pusher-v5,id_rmse,0.0001,0.0,26,0.00030285621491763404,0.00021698078374742522,0.00038873164608784286,False
ridge,Pusher-v5,id_rmse,0.0001,1e-05,26,0.0002124111812848306,0.00016784199324442048,0.0002569803693252407,False
ridge,Pusher-v5,id_rmse,0.0001,0.0003,26,-7.442442270426103e-05,-8.822698689450015e-05,-6.0621858514021905e-05,False
ridge,Pusher-v5,id_rmse,0.0001,0.001,26,-0.0001503828053291118,-0.00017806343956052825,-0.00012270217109769537,False
ridge,Pusher-v5,id_rmse,0.0001,0.003,26,-0.00021498148831037322,-0.0002541482520226488,-0.00017581472459809766,False
ridge,Pusher-v5,id_rmse,0.0001,0.01,26,-0.0002620890736579927,-0.0003110610607756051,-0.00021311708654038033,False
ridge,Pusher-v5,id_rmse,0.0001,0.1,26,-0.00014248461677478417,-0.00019722818873958503,-8.77410448099833e-05,False
ridge,Pusher-v5,id_rmse,0.0001,1.0,26,0.0006033381303915541,0.0005168864663364182,0.0006897897944466901,False
ridge,Pusher-v5,far_nll,0.0001,0.0,26,0.32717878084916335,0.2584748011947457,0.395882760503581,True
ridge,Pusher-v5,far_nll,0.0001,1e-05,26,0.2714903171245868,0.21943542837921035,0.3235452058699633,True
ridge,Pusher-v5,far_nll,0.0001,0.0003,26,0.01148105126160843,-0.016684443970061275,0.03964654649327814,False
ridge,Pusher-v5,far_nll,0.0001,0.001,26,0.13833788954294646,0.0812364619478406,0.19543931713805232,True
ridge,Pusher-v5,far_nll,0.0001,0.003,26,0.40085148352843064,0.31833091253213347,0.4833720545247278,True
ridge,Pusher-v5,far_nll,0.0001,0.01,26,0.9316214139644916,0.8157966169518529,1.0474462109771303,True
ridge,Pusher-v5,far_nll,0.0001,0.1,26,2.4032937425833483,2.212956762632684,2.5936307225340127,True
ridge,Pusher-v5,far_nll,0.0001,1.0,26,2.93477103801874,2.7083608241598056,3.1611812518776747,True
ridge,Pusher-v5,far_auroc,0.0001,0.0,26,-1.4894615384606859e-05,-3.3485934815917514e-05,3.6967040467038e-06,False
ridge,Pusher-v5,far_auroc,0.0001,1e-05,26,-8.296153845950454e-07,-3.1867067575054637e-06,1.5274759883153732e-06,False
ridge,Pusher-v5,far_auroc,0.0001,0.0003,26,-4.161538461525756e-06,-9.003639838441126e-06,6.805629153896141e-07,False
ridge,Pusher-v5,far_auroc,0.0001,0.001,26,-1.6086538461523858e-05,-3.48663466163548e-05,2.693269693307081e-06,False
ridge,Pusher-v5,far_auroc,0.0001,0.003,26,-5.19280769230579e-05,-0.00011173853502143207,7.882381175316276e-06,False
ridge,Pusher-v5,far_auroc,0.0001,0.01,26,-0.00020587230769229483,-0.0004300022383959913,1.8257623011401594e-05,False
ridge,Pusher-v5,far_auroc,0.0001,0.1,26,-0.0016223130769230654,-0.0031935783049578904,-5.104784888824033e-05,False
ridge,Pusher-v5,far_auroc,0.0001,1.0,26,-0.002497650192307671,-0.004994863656814915,-4.3672780042662215e-07,False
ridge,Pusher-v5,far_spearman,0.0001,0.0,26,-7.288698931783983e-05,-0.01151171370066502,0.01136593972202934,False
ridge,Pusher-v5,far_spearman,0.0001,1e-05,26,0.017579140941514863,0.006652321442823879,0.028505960440205848,False
ridge,Pusher-v5,far_spearman,0.0001,0.0003,26,-0.008940176921303725,-0.012578886241141478,-0.005301467601465973,False
ridge,Pusher-v5,far_spearman,0.0001,0.001,26,-0.016016697447088328,-0.0221142450197402,-0.009919149874436458,False
ridge,Pusher-v5,far_spearman,0.0001,0.003,26,-0.021030990151757526,-0.028603541499220213,-0.013458438804294839,True
ridge,Pusher-v5,far_spearman,0.0001,0.01,26,-0.02673285353223361,-0.035092368487980016,-0.0183733385764872,True
ridge,Pusher-v5,far_spearman,0.0001,0.1,26,-0.0419344051419861,-0.051577483589362746,-0.03229132669460945,True
ridge,Pusher-v5,far_spearman,0.0001,1.0,26,-0.05869954950229529,-0.07003716541793302,-0.04736193358665756,True
ridge,Reacher-v5,id_rmse,0.0001,0.0,26,0.020078689146500368,0.01797722927533183,0.022180149017668904,True
ridge,Reacher-v5,id_rmse,0.0001,1e-05,26,0.24692638562275812,0.11103830198488676,0.38281446926062945,True
ridge,Reacher-v5,id_rmse,0.0001,0.0003,26,-0.0014935539892086643,-0.001704880589135485,-0.0012822273892818437,False
ridge,Reacher-v5,id_rmse,0.0001,0.001,26,-0.002353411167860024,-0.0026944233696170284,-0.00201239896610302,False
ridge,Reacher-v5,id_rmse,0.0001,0.003,26,-0.0027618832313097436,-0.0031722357833888788,-0.0023515306792306085,False
ridge,Reacher-v5,id_rmse,0.0001,0.01,26,-0.0029799021207369348,-0.0034394181096422094,-0.00252038613183166,False
ridge,Reacher-v5,id_rmse,0.0001,0.1,26,-0.0030378045944067142,-0.003548873573180865,-0.0025267356156325636,False
ridge,Reacher-v5,id_rmse,0.0001,1.0,26,-0.0026009595738007473,-0.0031382172137214524,-0.002063701933880042,False
ridge,Reacher-v5,far_nll,0.0001,0.0,26,0.7933959296116462,0.7525356537229061,0.8342562055003863,True
ridge,Reacher-v5,far_nll,0.0001,1e-05,26,1.509582858819228,1.21437086128571,1.8047948563527458,True
ridge,Reacher-v5,far_nll,0.0001,0.0003,26,-0.10316826735428403,-0.11030904524534037,-0.09602748946322769,False
ridge,Reacher-v5,far_nll,0.0001,0.001,26,-0.12288705683246143,-0.13895133370175755,-0.10682277996316532,False
ridge,Reacher-v5,far_nll,0.0001,0.003,26,-0.029417696346242264,-0.0558539086193432,-0.002981484073141326,False
ridge,Reacher-v5,far_nll,0.0001,0.01,26,0.20546355929512244,0.16471459350117498,0.2462125250890699,True
ridge,Reacher-v5,far_nll,0.0001,0.1,26,0.8186462888350854,0.7495801658653868,0.887712411804784,True
ridge,Reacher-v5,far_nll,0.0001,1.0,26,1.0526116398664622,0.9740613665534944,1.1311619131794302,True
ridge,Reacher-v5,far_auroc,0.0001,0.0,26,-0.003594950576923076,-0.004433100064875827,-0.002756801088970326,False
ridge,Reacher-v5,far_auroc,0.0001,1e-05,26,-0.03977095692307694,-0.05579731675052996,-0.02374459709562392,True
