dataset,regime,maha,log_maha,leverage,jproj,rfrob,MI,logit_cov_tr,pred_ent
id_test,id,9.748530052488315,0.988939134899915,0.37987237291747655,0.47696960328067584,0.6982696614618684,2.5948998925614565e-05,0.1929044003412366,0.006252726173389959
id_test,id,12.777416587591903,1.1064430545474464,0.7872560661827903,0.9485338669700345,1.0379457675155277,0.000101999316241606,0.3645272354966361,0.013104797685406452
id_test,id,9.932215066071928,0.9970461149734777,0.4017307180291583,1.1114000316051043,0.7340055328940354,0.004110384051812757,1.313991576751554,0.056323048350521744
id_test,id,11.994580345677273,1.0789850579469864,0.5134615668491053,0.6313630942833041,0.8477220625985956,3.1565049037223826e-05,0.24749614662748337,0.005798312884724777
id_test,id,9.879547296865383,0.9947370447350575,0.3599466996685141,0.6580279042848675,0.7529607615035689,0.00010017331484898917,0.31774811410931114,0.011746181866435824
id_test,id,10.51191336282108,1.0216817728997345,0.6115397284058278,0.6885166784791266,0.8739149851719981,0.0002033266766464266,0.37494011037577735,0.024258854851582495
id_test,id,9.53409086911368,0.9792792869030508,0.32235676692413867,0.6700413303704802,0.6951566108854299,4.9544213591667247e-05,0.29847983214717805,0.007631048965825207
id_test,id,10.268623947649486,1.0115122496782765,0.4200434273481082,1.2402050883578557,0.8104842884122865,0.00029825902147638875,0.6718456528997133,0.013185360116125493
id_test,id,11.624007597006605,1.0653558851656761,0.5075628651004503,1.2230572512522204,0.8950897011568808,0.0017601789695527378,0.6511254698007097,0.05444389355728931
id_test,id,10.218511357546848,1.009387632016079,0.3669820781160692,0.7704630220765168,0.7245961174231614,2.0288441506712517e-05,0.3271014831197378,0.00310405874070642
id_test,id,10.956719665456923,1.0396805501341657,0.4035259260055068,1.39513940743001,0.719213157359458,0.00035126752857937357,1.3079364483203055,0.015555634256495619
id_test,id,10.548205538783913,1.0231785837611638,0.3831404811692608,1.0122353498254562,0.7475562189240229,9.178761876571517e-05,0.4023231668887786,0.00885523678274142
id_test,id,8.506248664000852,0.9297380743877851,0.283903179975124,0.4579342453290598,0.6261528950676724,2.8060732436034456e-05,0.23581476056967834,0.004850039732253823
id_test,id,12.089090755469659,1.0823936379743055,0.3623132530769479,1.6443350358208728,0.7169262594318442,0.004224733001179634,1.3191483813223992,0.06678662610288282
id_test,id,9.0203337966264,0.9552226089149951,0.20840339223424667,1.012351568173054,0.5339778294836601,0.011267599395436173,1.370051528534488,0.12039471053061461
id_test,id,8.541636328106524,0.9315410768514619,0.44228447098160584,0.6937788321879459,0.7613999518282899,6.989151742285704e-05,0.3579866610861978,0.009389108653700691
id_test,id,11.206804814859405,1.049481808077628,0.44681662977677256,1.115479882929805,0.8052090307508508,0.0010850384449279937,1.040824395272292,0.03817833158093113
id_test,id,10.079638102298299,1.0034449395934326,0.4176947901625066,0.8876907021668357,0.7543265820516487,0.0007202653947492935,0.7535835656105501,0.03460550076193486
id_test,id,11.250784103054352,1.0511827909093696,0.6326924797260357,0.8488061769395014,0.8865923713307103,7.02025441811846e-05,0.4012492886482367,0.010810831043166077
